stop_id,stop_lat,stop_lon,stop_desc
514372,3.4297719827,-76.4841064269,Cl 73 entre Kr 26H3 y 26I
514374,3.426785372,-76.4846544934,Cl 73 entre Kr 26M y 26N
514417,3.4317008391,-76.4841272701,Cl 73 entre Dg 26G11 y Kr 26H
514541,3.4278816612,-76.4842028643,Cl 73 entre Kr 26J y 26K
514305,3.4330960164,-76.4844940191,Cl 72U entre Kr 26G8 y 26G7
514306,3.4328919567,-76.4846780053,Cl 72U entre Kr 26G7 y 26G8
514370,3.4334699384,-76.4841562146,Cl 73 entre Kr 26G6 y 26G7
514301,3.424506232,-76.4888291926,Cl 72U entre Kr 27G y 27F
514302,3.426702412,-76.4876948213,Cl 72U entre Kr 27 y 26R
514376,3.4232721497,-76.4861460602,Cl 72Y entre Kr 27A y 27B
514561,3.4353912142,-76.4918895453,Kr 26H entre Cl 72D y 72H
514562,3.4341874165,-76.491212607,Kr 26H entre Cl 72H5 y 72I
514309,3.4269877179,-76.4877760376,Cl 72U entre Kr 26S y 27
514400,3.4380218332,-76.4842367023,Cl 73 entre Kr 26 y 26G3
514449,3.4404323892,-76.485001739,Kr 25U entre Kr 22 y Cl 72U
514477,3.4366547905,-76.4891317881,Cl 72H1 con Kr 25C
514478,3.4373477795,-76.4875649194,Cl 72H1 con Kr 24C
514507,3.4339810101,-76.490471735,Kr 26 entre Cl 72I1 y 72I Bis
514508,3.4358185122,-76.4902128663,Cl 72H1 entre Kr 26 y 25G
514517,3.4327163663,-76.4918410758,Cl 72J entre Kr 26I1 y 26I
514529,3.4335315698,-76.4904498062,Cl 72J entre Kr 26H y 26
514530,3.4321293428,-76.4912245504,Cl 72K entre Kr 26H4 y 26I
514532,3.4307349569,-76.4914193927,Cl 72K entre Kr 26K1 y 26J
514551,3.4308952462,-76.4914836661,Cl 72K entre Kr 26J y 26K1
514137,3.4387360368,-76.4929906016,Cl 70 entre Kr 26 y 25B
514138,3.4413941364,-76.4916450021,Cl 70 entre Kr 24B y 24A
514425,3.437835871,-76.4879418838,Kr 24C entre Cl 72H1 y 72F3
514426,3.4394702077,-76.4888660985,Kr 24C entre Cl 72D2 y 72D1
514560,3.430446139,-76.4945575167,Kr 27 entre Cl 72J y 72K
514563,3.4305519372,-76.4945678955,Kr 27 entre Cl 72J2 y 72J1
514074,3.4167878661,-76.4790665686,Tv 103 entre Kr 27C y 27D
514076,3.4232236983,-76.4856460656,Cl 73 entre Kr 27B y 27D
514077,3.4144476295,-76.4795209965,Tv 103 entre Kr 28 y 28-3
514081,3.4230066212,-76.4838708895,Kr 27 entre Cl 77 y 78
514083,3.4210459212,-76.4818310228,Kr 27 entre Cl 85 y 86
514084,3.4190386243,-76.4797030369,Kr 27 entre Cl 91 y 96
514192,3.4205406562,-76.4809862449,Kr 27 entre Cl 91 y 88
514193,3.4223365403,-76.4829019571,Kr 27 entre Cl 81 y 80
514278,3.4204524059,-76.4864643453,Cl 79 entre Kr 28C y 28D
514377,3.4245539549,-76.4850614042,Cl 73 entre Kr 27 y 26U
514415,3.4204072118,-76.486119631,Cl 73 entre Kr 28A y 28
514421,3.4188355736,-76.4792349778,Kr 27 entre Cl 96 y 95
514067,3.4379074602,-76.480682789,Tv 103 entre Cl 74 y Kr 26B2
514068,3.4357650223,-76.4798973206,Tv 103 entre Cl 76 y 77
514091,3.4360575053,-76.4797431928,Tv 103 entre Cl 77 y 76
514092,3.438347473,-76.4805402846,Tv 103 entre Cl 75 y 74
514219,3.4396009744,-76.4812341678,Tv 103 entre Kr 26A2 y 26A3
514220,3.4397589035,-76.4810343569,Tv 103 con Cl 73C
514071,3.4249401989,-76.4775849091,Tv 103 entre Dg 26P3 y 26P4
514072,3.4229340929,-76.4779542592,Tv 103 entre Dg 26P8 y 26P9
514073,3.4207607906,-76.4783463945,Tv 103 entre Dg 26P14 y 26P15
514085,3.4200732769,-76.4782284706,Tv 103 entre Dg 26P17 y 26P16
514086,3.4229432521,-76.477705677,Tv 103 entre Dg 26P9 y 26P8
514190,3.4175889919,-76.4778622082,Kr 27 entre Cl 106 y Tv 103
514443,3.4262290163,-76.4843745321,Cl 73 entre Kr 26M y Dg 26M
514559,3.42499157,-76.4773299037,Tv 103 entre Dg 26P4 y Kr 26J
514368,3.4391253878,-76.4837508446,Cl 73 entre Kr 26B2 y 26B1
514371,3.4344439845,-76.4836749027,Cl 73 entre Kr 26G4 y 26G3
514373,3.4300863672,-76.4835876332,Cl 73 entre Kr 26H3 y 26H2
514381,3.4362361282,-76.4837310432,Cl 73 entre Kr 26F1 y 26F
514384,3.4282721489,-76.4835874168,Cl 73 entre Dg 26I3 y 26I2
514431,3.4326828423,-76.4836485006,Cl 73 entre Kr 26G9 y 26G8
514186,3.4175937759,-76.4781834031,Kr 27 entre Tv 103 y Cl 104
514337,3.4128116285,-76.4754789953,Kr 28 entre Cl 116A y 112
514338,3.4129746286,-76.4759379955,Kr 28 entre Cl 112 y 116
514339,3.4138521215,-76.4774394328,Kr 28 entre Cl 108 y 112
514340,3.4135667823,-76.4758755193,Cl 112 entre Kr 27G y 27F
514341,3.4152258223,-76.4749511219,Cl 112 entre Kr 27D y 27
514403,3.4139946296,-76.4793299964,Tv 103 entre Kr 28-4 y 28-3
514404,3.4173211555,-76.4787229556,Tv 103 entre Kr 27B y 27A
514468,3.4163288782,-76.475953661,Kr 27 entre Cl 108 y 109
514494,3.4141385172,-76.4777867133,Kr 28 entre Cl 108 y 107B
514495,3.4153181975,-76.4790722138,Tv 103 entre Kr 28 y Cl 97
514069,3.4324758708,-76.4787692337,Tv 103 entre Cl 79 y 79A
514088,3.4296017624,-76.4774492373,Tv 103 entre Cl 84 y 80F
514090,3.4331706044,-76.4787229801,Tv 103 entre Cl 79 y 78
514173,3.4169276554,-76.4739956188,Cl 112 entre Kr 27 y 26Q
514174,3.420300598,-76.4720379494,Cl 112 entre Kr 26J5 y 26J
514175,3.4205307679,-76.4721626104,Cl 112 entre Kr 26J y 26J5
514176,3.4242057833,-76.4698101156,Cl 112 entre Kr 26F y 26E
514181,3.4244774203,-76.4699114452,Cl 112 entre Kr 26D y 26E
514182,3.4227799315,-76.4708501263,Cl 112 entre Kr 26H2 y 26H3
514183,3.4165677635,-76.474401531,Cl 112 entre Kr 26Q y 27
514184,3.4253356249,-76.4696699933,Kr 26C entre Cl 111 y 112
514275,3.4185647837,-76.4732644351,Cl 112 entre Kr 26L y 26M
514276,3.4187213732,-76.4729799559,Cl 112 entre Kr 26L y 26K1
514277,3.4227293226,-76.4706719342,Cl 112 entre Kr 26H3 y 26H2
514469,3.4164850145,-76.4758401137,Kr 27 entre Cl 109 y 108
514070,3.4290060052,-76.4775294618,Tv 103 entre Cl 84 y 85
514087,3.4264735243,-76.4770379412,Tv 103 entre Cl 95 y 92
514123,3.4268127675,-76.4685123965,Cl 112 entre Kr 26A y 26A1
514124,3.4253483165,-76.4693720774,Cl 112 entre Kr 26B3 y 26C
514161,3.4259677468,-76.4766385437,Cl 95 entre Kr 26I7 y 26I6
514162,3.4262902683,-76.4745565707,Cl 95 entre Kr 26H y 26G4
514177,3.4270706253,-76.4707429937,Kr 26C entre Cl 100 y 99
514178,3.4264016258,-76.4730519946,Kr 26G entre Cl 97 y 94
514179,3.4260711008,-76.4749151096,Cl 94 entre Kr 26H y 26I
514180,3.4266606252,-76.4705149936,Kr 26C entre Cl 97 y 108
514185,3.425617625,-76.4697459933,Kr 26C entre Cl 112 y 110
514358,3.4285516548,-76.4719240366,Kr 26C entre Cl 94 y 91
514424,3.4281696256,-76.4717209941,Kr 26C entre Cl 94 y 97
514427,3.4263854163,-76.4773216406,Tv 103 con Dg 26O
514485,3.4257795019,-76.4689308146,Cl 112 entre Kr 26B1 y 26
514556,3.4298666264,-76.4757839954,Kr 26G entre Cl 84 y 89
514557,3.4277777231,-76.474194249,Kr 26G con Cl 91
514564,3.427416626,-76.4738069948,Kr 26G entre Cl 94 y 91
514359,3.4302022937,-76.4731991045,Kr 26C entre Cl 91 y 89
514398,3.429868626,-76.4730709946,Kr 26C entre Cl 89 y 90
514555,3.4314805677,-76.4742512533,Kr 26C entre Cl 85 y 84
514565,3.4295636263,-76.4754279953,Kr 26G entre Cl 91 y 84
514566,3.4311146264,-76.4750039952,Cl 84 entre Kr 26E y 26C
514033,3.416869247,-76.4668041431,Cl 123 entre Kr 26J1 y 26J2
514035,3.4120967451,-76.4695670874,Cl 123 entre Kr 27C y 27D
514037,3.4137417438,-76.4686232042,Cl 123 entre Kr 26P y 26Q
514039,3.4124795812,-76.4715491368,Cl 121 entre Kr 27F y 27D1
514041,3.4150656968,-76.4677451925,Cl 123 entre Kr 26M3 y 26M1
514042,3.4170164267,-76.4666040671,Cl 123 entre Kr 26J2 y 26J
514201,3.4178832205,-76.4686472645,Cl 121 entre Kr 26K y 26K1
514202,3.4148033232,-76.4704306301,Cl 121 entre Kr 26R y 26R1
514208,3.4143395225,-76.470503694,Cl 121 con Kr 26P
514209,3.417540801,-76.4686578209,Cl 121 entre Kr 26J2 y 26J3
514232,3.4118906996,-76.4720968822,Cl 121 entre Kr 27I y 27J
514236,3.4130604424,-76.4688997073,Cl 123 entre Kr 26T y 26S
514271,3.4120631359,-76.4694949195,Cl 123 entre Kr 27B y 27
514534,3.4167276141,-76.4693231297,Cl 121 entre Kr 26M y 26M1
514535,3.4164346815,-76.4692903912,Cl 121 con Kr 26M
514027,3.4350299596,-76.4664686231,Kr 23 con Cl 96
514049,3.4345452704,-76.4657345524,Kr 23 entre Cl 98A y 98
514214,3.4335237516,-76.4715006435,Kr 25 entre Cl 86 y 85
514553,3.4341851007,-76.4676899934,Cl 94 entre Kr 100 y 99
514567,3.4337006258,-76.4683449928,Cl 94 entre Cl 86 y 87
514111,3.4294191981,-76.4650627118,Cl 112 entre Kr 23 y 24
514122,3.4279429606,-76.4669567646,Cl 112 entre Kr 25 y 26
514147,3.4275932992,-76.4656498112,Kr 25 entre Cl 114 y 113
514197,3.429784581,-76.467497184,Kr 25 entre Cl 94D y 112
514198,3.4278547697,-76.4660286414,Kr 25 entre Cl 112 y 113
514199,3.4256039464,-76.4653795432,Cl 121 con Kr 25
514200,3.4218305314,-76.4666561286,Cl 121 entre Kr 26G y 26G1
514210,3.4222629255,-76.4660451896,Cl 121 entre Kr 26E y 26F
514211,3.4251298729,-76.4652863451,Cl 121 entre Kr 25B y 25
514212,3.4297913503,-76.46731262,Kr 25 entre Cl 104 y 105
514487,3.4279967577,-76.4667700414,Cl 112 entre Kr 26 y 25
514028,3.4317221864,-76.4647806473,Kr 23 entre Cl 102 y 102C
514048,3.4317933207,-76.4646953659,Kr 23 entre Cl 102B y 102
514196,3.4312917184,-76.4694022684,Kr 25 entre Cl 89 y 94
514213,3.4318227356,-76.469864085,Kr 25 entre Cl 89 y 94
514538,3.433117333,-76.4652078145,Kr 23 entre Cl 101A y 100
514552,3.4324424275,-76.4681282379,Cl 94 entre Kr 101B y 101A
514554,3.4328326252,-76.4651839914,Kr 23 entre Cl 101A y 101B
514568,3.4320776255,-76.4687299929,Cl 94 entre Cl 88 y 89
514029,3.4285932814,-76.4636167701,Kr 23 entre Cl 118 y 119
514030,3.4257422731,-76.4634289449,Cl 123 entre Kr 23 y 23A
514031,3.4224330099,-76.4639138427,Cl 123 entre Kr 26ABis y 26CBis
514044,3.4227820289,-76.463658457,Cl 123 entre Kr 26B y 26ABis
514045,3.4257467494,-76.4633331423,Kr 23 entre Cl 120Q y 120R
514046,3.4278269743,-76.4632422424,Kr 23 entre Cl 120C y 120B
514047,3.4294897621,-76.4638498155,Kr 23 entre Cl 114 y 112
514032,3.4190531099,-76.4656837085,Cl 123 entre Kr 26I y 26I2
514428,3.4194210815,-76.4677878687,Cl 121 entre Kr 26I2 y 26I3
514429,3.4193087112,-76.4676620292,Cl 121 entre Kr 26I3 y 26I2
514466,3.4202512313,-76.4649393851,Cl 123 entre Kr 26H1 y 26HBis
514537,3.4198636234,-76.4652569914,Cl 123 entre Kr 26H2 y 26H3
514040,3.4039436298,-76.471509994,Cl 123A4 entre Kr 28D10 y 28D11
514206,3.4068422126,-76.4747715761,Cl 121 entre Cl 122A3 y 122A2
514207,3.4088312663,-76.4736507256,Cl 121 entre Cl 121D y Kr 28D
514249,3.4033609271,-76.4735299172,Kr 28F entre Cl 122K
514333,3.4016486307,-76.4711709939,Cl 123A4 entre Kr 28E3 y 28E5
514474,3.4037796871,-76.4723701015,Kr 28D9 entre Cl 122J y 122K
514483,3.4050214117,-76.4748088327,Kr 28F entre Cl 122E y 122D1
514545,3.4014110599,-76.4679809948,Cl 126 entre Kr 28F y 28G
514546,3.4016527549,-76.4690254951,Cl 125A con Kr 28F
514547,3.4030514861,-76.4712050977,Cl 123A4 entre Kr 28E1y 28E3
514548,3.4021327329,-76.4728527928,Cl 123 entre Kr 122D y 122B
514491,3.4097696289,-76.4741429949,Kr 28D entre Cl 120B y 120C
500150,3.4439002323,-76.4826074431,ANDRÉS SANÍN B1
500151,3.4439547952,-76.4830212069,ANDRÉS SANÍN B2
500152,3.4440205085,-76.4834371866,ANDRÉS SANÍN B3
500153,3.4437189285,-76.4825325699,ANDRÉS SANÍN C1
500154,3.4437838013,-76.4830233065,ANDRÉS SANÍN C3
500155,3.4438218414,-76.4833139907,ANDRÉS SANÍN C4
500156,3.4435589783,-76.4830302986,ANDRÉS SANÍN D3
500157,3.4435515789,-76.4833191606,ANDRÉS SANÍN D2
500158,3.4433970567,-76.4826119422,ANDRÉS SANÍN E3
500159,3.4433867851,-76.4830240347,ANDRÉS SANÍN E2
500160,3.4437472157,-76.4827454983,ANDRÉS SANÍN C2
500161,3.4438499864,-76.4835261436,ANDRÉS SANÍN C5
500162,3.4435460164,-76.4835315063,ANDRÉS SANÍN D1
500163,3.443375927,-76.4834456353,ANDRÉS SANÍN E1
500164,3.4435659772,-76.4827461344,ANDRÉS SANÍN D4
500165,3.4435715998,-76.4825261252,ANDRÉS SANÍN D5
514020,3.440867691,-76.4798727212,Kr 25 entre Cl 73A y 74
514021,3.4389358078,-76.4771281329,Kr 25 entre Cl 77 y 78
514055,3.4390975069,-76.4770951197,Kr 25 entre Cl 77 y 78
514056,3.4405884039,-76.4791272122,Kr 25 entre Cl 74 y 75
514369,3.4408282037,-76.4838607079,Cl 73 entre Kr 25U y 25T
514036,3.4094903983,-76.4700365773,Cl 123 entre Kr 28B y 28B1
514038,3.4101476282,-76.4729229945,Cl 121 entre Kr 28D y 28
514233,3.4099862432,-76.4731814986,Cl 121 con Kr 28D
514235,3.4098975945,-76.4699454422,Cl 123 entre Kr 28B y 28A
514246,3.4066840873,-76.4706478769,Cl 123 entre Kr 28D y 28D1
514289,3.4108567519,-76.4739973156,Cl 120 entre Kr 28D y 28
514326,3.4049476295,-76.4716779941,Cl 123 entre Kr 28D5 y 28D7
514481,3.4088909329,-76.4724890227,Kr 28D entre Cl 121 y 122
514482,3.4078727444,-76.4707000069,Kr 28D entre Cl 122 y 123
514496,3.4099006288,-76.4740489949,Kr 28D entre Cl 121 y 120
514549,3.408121881,-76.4707934831,Kr 28D entre Cl 122 y 123
514550,3.4090311888,-76.4724368119,Kr 28D entre Cl 122 y 123
514570,3.4074566276,-76.4699179934,Kr 28D con Cl 123
514571,3.4063216269,-76.4679309926,Kr 28D entre Cl 124C y 125
514572,3.4047896272,-76.4676169925,Cl 126 con Kr28D-3
514573,3.4029426285,-76.4684649928,Cl 126 entre Kr 28E1 y 28E2
514580,3.4032526283,-76.4683679928,Cl 126 con Kr 28E1
514582,3.4062306266,-76.4674209924,Kr 28D con Cl 125
514583,3.4074676274,-76.4695379933,Kr 28D entre Cl 124A y 123
514023,3.4376744545,-76.4735428528,Cl 80 entre Kr 25 y 23
514024,3.4375462752,-76.4718235914,Kr 23 entre Cl 81B y 82
514025,3.4366380041,-76.4698880261,Kr 23 entre Cl 83B y 84
514026,3.4357121424,-76.467901411,Kr 23 entre Cl 85A y 85
514050,3.4358632057,-76.467976242,Kr 23 entre Cl 87 y 86
514051,3.4366246457,-76.4695870535,Kr 23 entre Cl 84 y 83B
514052,3.4376442013,-76.4717887433,Kr 23 entre Cl 83 y 81B
514053,3.4378446997,-76.4736321938,Cl 80 entre Kr 23 y 25
514054,3.4376185092,-76.4749673627,Kr 25 entre Cl 80 y 79
514194,3.4358877747,-76.4736041209,Kr 25 entre Cl 80B y 80C
514195,3.4340949824,-76.4723995245,Kr 25 con Cl 85
514215,3.4362863523,-76.4737112456,Kr 25 entre Cl 80A y 80B
514467,3.437594046,-76.4752077615,Kr 25 entre Cl 79 y 80
514286,3.4108036082,-76.4741837022,Cl 120 entre Kr 28 y 28D
514288,3.4105276294,-76.4758329955,Kr 28D entre Cl 113 y 114
514489,3.4105036303,-76.4779139961,Kr 28D entre Cl 107 y 112
514490,3.4103396294,-76.4756479954,Kr 28D entre Cl 113 y 120A
514497,3.4114186307,-76.4797379965,Tv 103 entre Kr 28D y Dg 119
514498,3.4106586304,-76.4782999962,Kr 28D entre Cl 112 y 107
505101,3.422161098,-76.5051935836,EL DIAMANTE B1
515102,3.4232476315,-76.5037649998,Cl 36 entre Kr 30A y 30
515116,3.4224691804,-76.5005381981,Kr 29 entre Cl 41 y 40
515181,3.4219026313,-76.4982789994,Cl 72I entre Kr 28F1 y 28G
515202,3.4238011748,-76.5018629005,Kr 29 con Cl 38
515058,3.4169752571,-76.4952780507,Kr 29 entre Cl 48 y 72U
515094,3.4210366314,-76.4969149993,Kr 28F entre Cl 72L y 72O
515095,3.4190016319,-76.4949649991,Kr 28F entre Cl 72T y 72U
515113,3.4176738402,-76.4959367037,Kr 29 entre Cl 72U y 72T
515114,3.4192925779,-76.4974755854,Kr 29 entre Cl 72Q y 72O
515115,3.4207337114,-76.4988644707,Kr 29 entre Cl 72J y 72I
502650,3.4215224806,-76.4907348214,AMANECER B1
502651,3.421703678,-76.4907784302,AMANECER A1
515059,3.4191977359,-76.4938477109,Cl 72U entre Kr 28E6 y 28E5
515060,3.420767797,-76.4922458341,Cl 72U entre Kr 28D5 y 28D4
515090,3.4208166308,-76.4924569989,Cl 72U entre Kr 28D4 y 28D5
515091,3.4196306314,-76.493644999,Cl 72U entre Kr 28E3 y 28E4
515092,3.4192636318,-76.4950959992,Kr 28F entre Cl 72U y 72S
515096,3.4216866303,-76.4915719988,Cl 72U entre Kr 28D y 28D1
515126,3.4229736649,-76.4899642566,Cl 72U entre Kr 28A y 28A4
515194,3.4223664431,-76.4906332519,Cl 72U entre Kr 28C y 28B
515016,3.4131138812,-76.5019326769,Kr 39 entre Cl 46 y 45A
515150,3.415521069,-76.5041840906,Kr 39 entre Cl 42B y 42
515093,3.4209696314,-76.4967159993,Kr 28F entre Cl 72P y 72L
515025,3.400260252,-76.5094902184,Kr 46 entre Cl 50 y 51
515026,3.3953931828,-76.5115525098,Cl 54 entre Kr 49B y 49C
515028,3.4010348295,-76.511694051,Cl 48 entre Kr 46D y 46C
515054,3.3997848547,-76.5067825105,Cl 54 entre Kr 43B y 44
515138,3.3976277471,-76.5091044025,Cl 54 entre Kr 46D y 47
515139,3.3978640993,-76.5151513255,Cl 48 entre Kr 49G y 49F
515140,3.3991984597,-76.5137059377,Cl 48 entre Kr 49A y 49
515187,3.4031780505,-76.5093008002,Cl 48 entre Kr 43B y 43ABis
515188,3.4052602328,-76.5070663919,Cl 48 entre Kr 42A1 y 42ABis
515189,3.4064761521,-76.505720591,Cl 48 entre Kr 41E3 y 41E2
515196,3.4046100376,-76.5015147969,Cl 54 entre Kr 41B y 41D
516080,3.3999456463,-76.5089089999,Kr 46 entre Cl 52 y 51A
516107,3.4032675826,-76.5029760516,Cl 54 entre Kr 41D y 41E
516108,3.401264379,-76.505175782,Cl 54 entre Kr 42B y 42C
515041,3.3992377908,-76.5070162374,Cl 54 entre Kr 45 y 43C
515042,3.4010401266,-76.5050364613,Cl 54 entre Kr 42C1 y 42C
515043,3.4028003876,-76.5031345375,Cl 54 entre Kr 41G y 41E3
515044,3.4043318,-76.5014291766,Cl 54 entre Kr 41D y 41B
515070,3.4010031432,-76.5042756291,Kr 42B entre Cl 54 y 54C
515071,3.3994686251,-76.5028834366,Kr 42B entre Cl 55C y 56
515103,3.3954666497,-76.5050469998,Kr 46 entre Cl 56D y 56G
515167,3.397546761,-76.5037464605,Cl 56C con Kr 43A
515168,3.3962088914,-76.5052034311,Cl 56C entre Kr 45A y 46
515169,3.3943928747,-76.5041294094,Kr 46 entre Cl 56G y 57
515185,3.3925146525,-76.5049589998,Cl 57 entre Kr 47 y 47A
515186,3.3910926543,-76.5064139999,Cl 57 entre Kr 48B y 48C
515197,3.3917471283,-76.5089968053,Kr 49D con Cl 56D
515198,3.3932945648,-76.510401007,Kr 49D con Cl 55A
515199,3.3946710821,-76.5093837777,Kr 48B entre Cl 55A y 55
515201,3.3902446554,-76.5073349999,Cl 57 entre Kr 49A y 49D
515212,3.3950406512,-76.511541,Cl 54 entre Kr 49D y 49C
515213,3.396094961,-76.5104514542,Cl 54 entre Kr 48B y 48A
515214,3.3972457338,-76.5092249233,Cl 54 entre Kr 47D y 47
515006,3.4100850143,-76.4989651586,Kr 39 entre Cl 51 y 50
515007,3.4109514009,-76.5001324139,Kr 39 entre Cl 48 y 49
515008,3.4082840913,-76.4973172925,Kr 39 entre Cl 54 y 53
515022,3.4076298157,-76.4976549303,Cl 54 entre Kr 39 y 39A
515036,3.4122025699,-76.4993691274,Cl 48 entre Kr 37 y 36
515048,3.412727838,-76.4989336144,Cl 48 entre Kr 34 y 35
515132,3.4104368818,-76.5014245761,Cl 48 entre Kr 39E y 39D
515009,3.408114984,-76.4965388266,Cl 54 entre Kr 38B y 38A
515023,3.4061551638,-76.4993682638,Cl 54 entre Kr 39H y 40
515045,3.406469462,-76.4985490348,Cl 54 entre Kr 41B y 39E
515057,3.4091213653,-76.5028667626,Cl 48 entre Kr 40B y 40A
515018,3.4092145898,-76.4949142905,Cl 55 entre Kr 33 y 34
515037,3.4146712374,-76.4968031235,Cl 48 entre Kr 32A y 30D
515122,3.4153624469,-76.4961002584,Cl 48 entre Kr 30B y 30
515260,3.4151136338,-76.4964549993,Cl 48 entre Kr 29 y 31
515010,3.41044943,-76.4936602453,Cl 55 entre Kr 32A y 33
515011,3.4102701602,-76.4934772955,Cl 55 entre Kr 33 y 32A
515014,3.4122803439,-76.4918257217,Cl 55 entre Kr 29A y 30A
515015,3.4119662988,-76.4916622629,Cl 55 entre Kr 30 y 29
515019,3.4090703446,-76.4947818898,Cl 55 entre Kr 34 y 33
515040,3.4129869696,-76.4914959289,Kr 29 entre Cl 83 y 79
515046,3.4162751501,-76.4946258877,Kr 29 entre Cl 72Y y 48
515062,3.4148050835,-76.4932132109,Kr 29 con Cl 76
515238,3.4133140639,-76.4907461257,Cl 83 entre Kr 28F y 28J
502600,3.4185672414,-76.4870089783,NUEVO LATIR B1
502601,3.4187450785,-76.4870670763,NUEVO LATIR A1
514378,3.4187796302,-76.486483998,Cl 73 con Kr 28D
514379,3.4187987471,-76.4861620232,Cl 73 entre Kr 28D y 28C
514441,3.4173752886,-76.4856584249,Kr 28D entre Cl 83 y 85
514445,3.4157216306,-76.4843619976,Kr 28D entre Cl 91 y 92
514446,3.413397951,-76.4848155572,Cl 96 con Kr 28D4
515012,3.4158296335,-76.4880912247,Cl 83 entre Kr 28D4 y 28E
515013,3.4153070773,-76.4882005958,Cl 83 entre Kr 28E3 y 28E
515020,3.4134866972,-76.4900936665,Cl 83 entre Kr 28G y 28E6
515021,3.417050896,-76.4865193375,Cl 83 entre Kr 28D2 y 28D1
515061,3.4174916306,-76.486679998,Cl 83 entre Kr 28D y Cl 82
515157,3.4132476317,-76.4848369977,Cl 96 entre Kr 28E y 28D4
515158,3.4156876223,-76.4840728377,Kr 28D entre Cl 91 y 90
515166,3.4126026324,-76.486258998,Cl 96 con Kr 28E3
515237,3.4146062427,-76.489302797,Cl 83 entre Kr 28E3 y 28E6
505151,3.4184481777,-76.5090001802,ANTONIO NARIÑO B1
505201,3.4165851094,-76.5109412433,CIUDAD MODELO B1
505203,3.416940537,-76.510572012,CIUDAD MODELO B2
515002,3.417388129,-76.505939633,Kr 39 entre Cl 40 y 39
515017,3.4130722097,-76.5021676032,Kr 39 entre Cl 45A y 46
515049,3.4101193651,-76.5022112849,Cl 48 entre Kr 39E y 39G
515050,3.4091912661,-76.5032258621,Cl 48 entre Kr 39G y 41
515069,3.4154154981,-76.5044000641,Kr 39 entre Cl 42 y 43
515151,3.4168437938,-76.5057337403,Kr 39 entre Cl 40 y 41
515152,3.4187883485,-76.5072932985,Kr 39 entre Cl 38 y 37
518012,3.4186461943,-76.5074599432,Kr 39 entre Cl 37 y 38
505351,3.4069144403,-76.5210384375,MARIANO RAMOS B1
505353,3.40723716,-76.5207001413,MARIANO RAMOS B2
515100,3.400151647,-76.518735,Kr 50 entre Cl 44 y 43
515101,3.3996236475,-76.518315,Kr 50 con Cl 44
515141,3.4025781983,-76.5115974082,Kr 46 entre Cl 46 y 47
515146,3.4043644601,-76.5133276186,Kr 46 entre Cl 44 y 45
515161,3.4070016931,-76.5157899128,Kr 46 entre Cl 40 y 41
515205,3.3990805479,-76.5175771,Kr 50 con Cl 45
515206,3.4010422462,-76.51948229,Kr 50 entre Cl 43 y 42
515207,3.402526285,-76.52055825,Kr 50 entre Cl 41 y 40
515208,3.4017886456,-76.520156,Kr 50 entre Cl 41 y 42
515209,3.4006736466,-76.519341,Kr 50 entre Cl 42 y 43
515210,3.3983296486,-76.516886,Kr 50 con Cl 46
515239,3.4017168052,-76.51143334,Cl 48 entre Kr 46 y 46B
515240,3.3992355776,-76.51405139,Cl 48 entre Kr 48 y 48B
515241,3.397826889,-76.51561217,Cl 48 entre Kr 49G y 50
516085,3.4055774134,-76.514430881,Kr 46 entre Cl 42 y 43
516089,3.4088681739,-76.5175693876,Kr 46 entre Cl 37 y 38A
505251,3.4118809793,-76.5158400655,REPÚBLICA DE ISRAEL B1
505253,3.4122559737,-76.5154486425,REPÚBLICA DE ISRAEL B2
505301,3.4101860834,-76.5176029516,VILLA DEL SUR B1
505303,3.410751053,-76.5170124232,VILLA DEL SUR B2
515003,3.4047476662,-76.5103422467,Cl 46 entre Kr 43B y 43A
515064,3.4049004667,-76.5134997057,Kr 46 entre Cl 44 y 43
515153,3.4063349905,-76.5148589348,Kr 46 entre Cl 42 y 41A
515171,3.4036509238,-76.5114737023,Cl 46 entre Kr 45 y 44A
515245,3.404787756,-76.5080429695,Cl 48 entre Kr 42B y 42C
515246,3.4035592305,-76.5093608973,Cl 48 entre Kr 42D y 43B
516081,3.4022398401,-76.5109814724,Kr 46 entre Cl 48 y 47
516082,3.403361238,-76.5120419507,Kr 46 entre Cl 46 y 45
516084,3.4045027496,-76.5131330345,Kr 46 entre Cl 45 y 44
516088,3.4080080398,-76.5164599347,Kr 46 entre Cl 40 y 39
516090,3.4091137826,-76.5175022146,Kr 46 entre Cl 37 y 36
516103,3.4060326824,-76.5090015793,Cl 46 entre Kr 42C y 42B
515051,3.407817162,-76.5047025473,Cl 48 entre Kr 41B y 41D
515052,3.4059851087,-76.5067386242,Cl 48 entre Kr 41H y 42A
515225,3.4073116404,-76.5076329999,Cl 46 entre Kr 42 y 41H
515226,3.4086346393,-76.5062619999,Cl 46 entre Kr 41E y 41D
516106,3.408714639,-76.5047519998,Kr 41B entre Cl 46 y 47
504103,3.4141439802,-76.4811509269,AGUABLANCA A4
504105,3.4135641801,-76.4804454267,AGUABLANCA B1
504106,3.4137563602,-76.4807319268,AGUABLANCA B2
504107,3.4141501202,-76.4812942669,AGUABLANCA B3
504108,3.4142985202,-76.481506287,AGUABLANCA B4
504109,3.4144469202,-76.481718297,AGUABLANCA B5
